traj_id,dis1,time_period_x,time_period_y,time_period_mid,dis1_res,dis2_res
12095,2.6727240393096703,19,19,19.0,0.14418499965886528,0.7916666666666666
12097,3.6394551612653308,20,20,20.0,0.19633708286660023,0.8333333333333334
12098,1.6172085140861312,21,21,21.0,0.0872432790001206,0.875
12099,2.9777594485560863,21,21,21.0,0.1606406941979454,0.875
12101,4.393506030764932,8,9,8.5,0.23701573983323895,0.3541666666666667
12102,2.3551584993216785,9,9,9.0,0.12705334423862877,0.375
12103,1.1158280651700476,10,10,10.0,0.0601953912299342,0.4166666666666667
12104,1.459971862512413,11,11,11.0,0.07876085948352383,0.4583333333333333
12105,2.2602740571057156,11,11,11.0,0.12193462900004624,0.4583333333333333
12106,5.5318312502213285,12,12,12.0,0.29842478130741623,0.5
12107,5.1867677922787765,15,15,15.0,0.2798097002762357,0.625
12108,4.730531558895388,16,16,16.0,0.2551972000003985,0.6666666666666666
12110,1.8416432778059326,18,18,18.0,0.09935082390727655,0.75
12111,3.0896338149996834,18,18,18.0,0.16667596205585422,0.75
12113,3.005325620642993,19,19,19.0,0.16212780190322632,0.7916666666666666
12114,4.047318397023471,20,20,20.0,0.21834001307702344,0.8333333333333334
12116,3.3931898389698953,21,21,21.0,0.18305184844324804,0.875
12117,5.309233979064141,21,21,21.0,0.2864163633062248,0.875
12118,3.2626716818925394,22,22,22.0,0.176010807109802,0.9166666666666666
12119,3.0204794477499854,22,22,22.0,0.1629453028962643,0.9166666666666666
12120,2.9480120107116,22,22,22.0,0.1590359141112713,0.9166666666666666
12121,5.025382302213158,23,23,23.0,0.2711034640588718,0.9583333333333334
12122,4.958773565890892,23,23,23.0,0.2675101336279516,0.9583333333333334
12123,3.541148250045705,0,0,0.0,0.1910337362613417,0.0
12124,3.640305149146193,1,1,1.0,0.1963829370215783,0.041666666666666664
12125,3.000038524820277,1,1,1.0,0.1618425798233622,0.041666666666666664
12126,1.8612931302995335,2,2,2.0,0.10041087123480326,0.08333333333333333
12128,5.437347697341905,7,7,7.0,0.2933276927792618,0.2916666666666667
12129,5.726641761971953,8,9,8.5,0.3089341916158453,0.3541666666666667
12131,3.6052114893118397,10,10,10.0,0.19448974518552498,0.4166666666666667
12133,1.7753704669163062,16,16,16.0,0.09577561558985485,0.6666666666666666
12134,1.5105922208719205,17,17,17.0,0.08149166754505584,0.7083333333333334
12135,2.0002878011497667,17,17,17.0,0.10790919364832907,0.7083333333333334
12136,4.192102216387039,18,18,18.0,0.22615064172349503,0.75
12137,5.458662414070962,18,19,18.5,0.29447755426107103,0.7708333333333334
12138,3.0975669277972244,22,22,22.0,0.16710392837380697,0.9166666666666666
12139,2.92053706094988,22,22,22.0,0.1575537275616101,0.9166666666666666
12140,2.3939318755381405,8,8,8.0,0.1291450451229399,0.3333333333333333
12141,2.473248331743829,8,8,8.0,0.13342391680694413,0.3333333333333333
12142,4.091773856885406,9,9,9.0,0.22073824438364326,0.375
12143,4.601484111716466,10,10,10.0,0.2482354988094757,0.4166666666666667
12146,1.0875566263160437,11,11,11.0,0.058670236615553185,0.4583333333333333
12147,1.4076449517704424,11,11,11.0,0.07593798832416943,0.4583333333333333
12148,1.880184973790921,12,12,12.0,0.10143002637663548,0.5
12151,1.733139334038505,14,14,14.0,0.09349737968146232,0.5833333333333334
12152,8.477221073279003,9,9,9.0,0.4573192366970141,0.375
12153,2.407528010012037,9,9,9.0,0.12987851353032062,0.375
12154,1.4755080376981233,10,10,10.0,0.07959898694483492,0.4166666666666667
12156,2.993918886084901,11,11,11.0,0.16151244468932102,0.4583333333333333
12157,2.1502400992078776,11,11,11.0,0.11599864535616015,0.4583333333333333
12159,1.0857522662696029,12,12,12.0,0.05857289710393353,0.5
12160,1.3456289064263245,12,12,12.0,0.07259241903034312,0.5
12162,4.043009868964663,13,13,13.0,0.21810758162972377,0.5416666666666666
12163,5.35648237167814,14,14,14.0,0.288965264491957,0.5833333333333334
12164,8.287694757755114,1,1,1.0,0.44709489204442654,0.041666666666666664
12165,2.0216558604751818,1,1,1.0,0.10906193279432087,0.041666666666666664
12166,0.726485360129443,11,11,11.0,0.03919158501282814,0.4583333333333333
12167,0.6350953286890985,12,12,12.0,0.034261382171739754,0.5
12169,5.499090190172603,13,13,13.0,0.29665850478109906,0.5416666666666666
12170,3.4976379401126803,14,14,14.0,0.18868649280089425,0.5833333333333334
12171,2.169321459279974,15,15,15.0,0.11702802431748252,0.625
12172,1.0707242491373896,16,16,16.0,0.057762183160700815,0.6666666666666666
12176,2.882182569136117,19,20,19.5,0.15548462416457112,0.8125
12177,5.5671327094101395,20,21,20.5,0.3003291832607174,0.8541666666666666
12179,2.2182594366560386,22,22,22.0,0.11966807325163882,0.9166666666666666
12181,2.3030539922310473,0,0,0.0,0.1242424710520994,0.0
12184,1.5747497388543503,13,13,13.0,0.08495276250748211,0.5416666666666666
12186,2.197504348497936,14,14,14.0,0.11854840195936106,0.5833333333333334
12187,2.0982650640556684,14,14,14.0,0.11319475677078027,0.5833333333333334
12188,2.9147354129459657,14,14,14.0,0.15724074702072294,0.5833333333333334
12189,4.261964446593546,15,15,15.0,0.22991948784840005,0.625
12190,4.065359167704051,15,16,15.5,0.2193132555353421,0.6458333333333334
12191,3.416977071638884,16,16,16.0,0.18433509433164486,0.6666666666666666
12193,4.308184995477887,17,17,17.0,0.232412940119231,0.7083333333333334
12194,3.7298493001862703,17,17,17.0,0.20121356045941802,0.7083333333333334
12195,3.5161189995292985,18,18,18.0,0.18968348744249922,0.75
12196,3.0386549780839163,18,18,18.0,0.1639258152112111,0.75
12198,2.569670761087379,19,19,19.0,0.13862560158155243,0.7916666666666666
12200,4.422467587788397,22,22,22.0,0.2385781241378404,0.9166666666666666
12202,1.7257106125219943,23,23,23.0,0.09309662367613954,0.9583333333333334
12203,4.662892826814932,6,6,6.0,0.25154830455945154,0.25
12204,2.8049111839364382,8,8,8.0,0.15131607758632679,0.3333333333333333
12205,3.2903978556238096,9,9,9.0,0.1775065463972061,0.375
12209,2.2543475230433896,12,12,12.0,0.12161491125171656,0.5
12210,4.019653262170454,13,13,13.0,0.2168475666438425,0.5416666666666666
12211,5.891619464002302,10,10,10.0,0.3178342162952021,0.4166666666666667
12212,1.9385527025059355,13,13,13.0,0.1045787805394621,0.5416666666666666
12213,1.454758870622325,13,13,13.0,0.07847963507620039,0.5416666666666666
12214,3.8745848441127855,14,14,14.0,0.20902158479890814,0.5833333333333334
12215,5.29665987308698,17,17,17.0,0.28573803010034104,0.7083333333333334
12216,2.28551200562741,18,18,18.0,0.12329613641550348,0.75
12217,2.218347080549692,18,18,18.0,0.11967280136220716,0.75
12218,3.978644430880232,19,19,19.0,0.21463527003610205,0.7916666666666666
12220,2.3322567630209456,7,7,7.0,0.1258178680756795,0.2916666666666667
12221,2.599332368842859,8,8,8.0,0.14022575140667612,0.3333333333333333
12222,1.6326275310203937,8,9,8.5,0.0880750861447074,0.3541666666666667
12223,1.3383775964515876,9,9,9.0,0.0722012338159864,0.375
12224,1.7251931512592775,10,10,10.0,0.09306870827937917,0.4166666666666667
12225,1.822808557701247,11,11,11.0,0.09833475039129533,0.4583333333333333
12227,1.7450191135831847,11,11,11.0,0.09413825617465967,0.4583333333333333
12228,1.475348168085618,12,12,12.0,0.07959036248541243,0.5
12229,0.8129325925525741,12,12,12.0,0.04385513949661181,0.5
12230,0.873183773781034,12,12,12.0,0.04710549995923388,0.5
12231,1.1726317018306933,12,12,12.0,0.06325976757858744,0.5
12233,3.269186300509607,14,14,14.0,0.17636225015789242,0.5833333333333334
12235,2.0192465360813903,18,19,18.5,0.10893195737157328,0.7708333333333334
12238,2.604402861585495,20,20,20.0,0.1404992884361691,0.8333333333333334
12239,2.40051929936725,20,20,20.0,0.1295004157817073,0.8333333333333334
12240,1.8721892443135837,21,21,21.0,0.1009986820870619,0.875
12241,3.7806280176968166,22,22,22.0,0.20395291149575875,0.9166666666666666
12242,4.684465492885226,22,22,22.0,0.2527120815915126,0.9166666666666666
12243,2.810292529690332,23,23,23.0,0.1516063841515679,0.9583333333333334
12244,2.5059471163003497,23,23,23.0,0.1351879127043077,0.9583333333333334
12245,2.3681298694759643,23,23,23.0,0.12775310858906794,0.9583333333333334
12246,2.0892380348577513,8,8,8.0,0.11270777712653746,0.3333333333333333
12247,1.5110696014309415,8,8,8.0,0.08151742071475358,0.3333333333333333
12248,1.8647676141314886,9,9,9.0,0.10059830863677857,0.375
12250,1.866490804854388,10,10,10.0,0.10069126932038794,0.4166666666666667
12252,1.0117052279025471,11,11,11.0,0.054578293828523354,0.4583333333333333
12255,1.11139183619995,16,16,16.0,0.05995607072279146,0.6666666666666666
12256,0.6320624194520236,16,16,16.0,0.034097766321064066,0.6666666666666666
12257,0.6311929156671923,17,17,17.0,0.03405085934485725,0.7083333333333334
12259,1.288319691973045,18,18,18.0,0.06950076836051558,0.75
12261,1.4899623317070867,19,19,19.0,0.08037875034206535,0.7916666666666666
12262,0.47365415585138715,19,19,19.0,0.025552142045121795,0.7916666666666666
12263,1.0306358991129678,19,19,19.0,0.055599543602862796,0.7916666666666666
12264,1.905655922672773,20,20,20.0,0.10280410342380768,0.8333333333333334
12266,2.652045993503276,12,13,12.5,0.14306948455753404,0.5208333333333334
12267,4.587946045559483,13,13,13.0,0.24750516300393907,0.5416666666666666
12268,5.814597662943522,14,14,14.0,0.3136791339911369,0.5833333333333334
12269,3.5224316095193853,17,17,17.0,0.1900240327647549,0.7083333333333334
12270,2.8850703728920393,23,23,23.0,0.15564041203396525,0.9583333333333334
12271,2.9047342092507433,0,0,0.0,0.15670121374673918,0.0
12272,1.1878698472503995,0,0,0.0,0.06408181727763139,0.0
12273,1.1244096710952625,6,6,6.0,0.0606583416988944,0.25
12274,0.6755871425217066,7,7,7.0,0.03644578732459998,0.2916666666666667
12276,1.288766821546198,9,9,9.0,0.06952488958530509,0.375
12277,1.2768341477102938,9,9,9.0,0.06888115961256777,0.375
12279,2.779611626503654,10,10,10.0,0.14995124656517966,0.4166666666666667
12280,3.3775383067292513,11,11,11.0,0.18220749783406176,0.4583333333333333
12281,2.710400671221577,11,11,11.0,0.14621753466040946,0.4583333333333333
12282,1.4364711135831285,11,11,11.0,0.07749306848583178,0.4583333333333333
12283,2.2493955445143414,12,12,12.0,0.12134776768881211,0.5
12284,3.2382090511166597,12,12,12.0,0.17469112563195432,0.5
12285,4.206579722584235,12,13,12.5,0.22693165734478715,0.5208333333333334
12286,2.9790749360184225,14,14,14.0,0.16071166058149963,0.5833333333333334
12287,2.5069893803987013,14,14,14.0,0.1352441395524428,0.5833333333333334
12288,2.5494707539241706,14,14,14.0,0.13753587515147603,0.5833333333333334
12290,2.551403347801238,16,16,16.0,0.13764013247224968,0.6666666666666666
12291,2.8934322590947663,16,16,16.0,0.1560915093195642,0.6666666666666666
12292,5.838804066198861,16,17,16.5,0.31498499280550774,0.6875
12293,2.1055058042217576,18,18,18.0,0.11358537177742613,0.75
12294,1.1779089841503094,19,19,19.0,0.06354446025103039,0.7916666666666666
12295,1.7373690921780285,19,19,19.0,0.09372556174101448,0.7916666666666666
12296,2.290532045960452,20,20,20.0,0.1235669516972391,0.8333333333333334
12299,4.454679535495312,5,5,5.0,0.24031585672856928,0.20833333333333334
12300,2.7133551758736996,6,6,6.0,0.14637692083196815,0.25
12301,2.6707352862234774,6,6,6.0,0.14407771272656816,0.25
12302,7.083194056193077,7,7,7.0,0.3821158928325654,0.2916666666666667
12303,5.511008981444414,12,12,12.0,0.29730148583345795,0.5
12304,3.448324140166158,13,13,13.0,0.18602616942897474,0.5416666666666666
12305,4.917924240886659,14,14,14.0,0.26530644187931846,0.5833333333333334
12307,3.5835512065460287,15,15,15.0,0.19332124151014887,0.625
12308,4.691175560290365,16,16,16.0,0.25307406848289804,0.6666666666666666
12309,5.031752142267212,16,17,16.5,0.27144709676187917,0.6875
12310,4.826984086354752,17,17,17.0,0.2604005084730597,0.7083333333333334
12311,7.034719196835882,18,18,18.0,0.37950082764922316,0.75
12313,6.458732961418519,20,20,20.0,0.3484281939108691,0.8333333333333334
12314,3.964425488564595,22,22,22.0,0.21386820311756635,0.9166666666666666
12315,1.4843324290178117,22,22,22.0,0.08007503491713047,0.9166666666666666
12317,4.6237305730053375,6,7,6.5,0.2494356249602381,0.2708333333333333
12318,6.52203356325988,7,7,7.0,0.3518430609606151,0.2916666666666667
12319,7.1514102310191285,8,8,8.0,0.3857959394813634,0.3333333333333333
12320,4.645498512623485,9,9,9.0,0.25060993638193935,0.375
12321,5.052494486555826,10,10,10.0,0.2725660805627471,0.4166666666666667
12322,5.309951064159176,10,10,10.0,0.28645504777669845,0.4166666666666667
12324,4.736292893213412,16,16,16.0,0.25550800574557136,0.6666666666666666
12325,5.1402433591552015,16,17,16.5,0.277299854412843,0.6875
12326,0.9604901474981988,17,17,17.0,0.0518154023956551,0.7083333333333334
12331,4.386518637929165,19,19,19.0,0.23663879211292674,0.7916666666666666
12332,9.18377278596198,6,6,6.0,0.4954354645431476,0.25
12333,3.981478335859517,9,9,9.0,0.21478815023714856,0.375
12334,3.5342648702039647,10,10,10.0,0.19066239971273582,0.4166666666666667
12335,3.255214098720426,11,11,11.0,0.17560849410953996,0.4583333333333333
12339,3.1048992707922443,18,18,18.0,0.16749948506304477,0.75
12340,3.0241318559692445,19,19,19.0,0.16314233875559828,0.7916666666666666
12341,3.7015436670887345,19,19,19.0,0.1996865611738628,0.7916666666666666
12343,3.924627092390789,20,20,20.0,0.21172120565192987,0.8333333333333334
12344,4.311795231764269,20,21,20.5,0.2326077009363092,0.8541666666666666
12346,2.711069918785555,21,21,21.0,0.14625363844754374,0.875
12347,4.700315542701769,22,22,22.0,0.25356714159538096,0.9166666666666666
12348,4.380849428164206,22,22,22.0,0.23633295619571104,0.9166666666666666
12349,5.748164894398744,0,0,0.0,0.31009529646467066,0.0
12350,2.5747384276052157,0,0,0.0,0.13889898614516577,0.0
12351,1.582729890688329,1,2,1.5,0.08538326643251774,0.0625
12352,1.3251350060883835,2,2,2.0,0.07148683799400163,0.08333333333333333
12353,0.2807248987359286,2,2,2.0,0.015144219467913852,0.08333333333333333
12354,0.6376097219772229,3,3,3.0,0.03439702572867207,0.125
12357,7.084704893130566,7,7,7.0,0.3821973977017972,0.2916666666666667
12358,3.527496640347176,8,8,8.0,0.19029727514123526,0.3333333333333333
12359,6.200193027240626,8,9,8.5,0.33448078303979734,0.3541666666666667
12361,3.455671478886577,10,10,10.0,0.18642253509011902,0.4166666666666667
12362,2.5910006634992238,10,10,10.0,0.13977628228286787,0.4166666666666667
12363,2.142850860870339,10,11,10.5,0.11560001934333301,0.4375
12364,1.7990553284692432,11,11,11.0,0.09705333888066364,0.4583333333333333
12365,2.4348403412740427,12,13,12.5,0.1313519273267978,0.5208333333333334
12366,2.704139503450866,13,13,13.0,0.145879764483015,0.5416666666666666
12367,2.95096120282469,13,13,13.0,0.1591950136881695,0.5416666666666666
12368,4.697750230805903,14,14,14.0,0.2534287511407773,0.5833333333333334
12369,4.778577244993197,14,14,14.0,0.2577891126452265,0.5833333333333334
12370,3.2585210522833954,15,15,15.0,0.1757868937839305,0.625
12371,1.063620205955033,15,15,15.0,0.057378942523523324,0.625
12372,2.7276934972213907,16,16,16.0,0.1471504278713105,0.6666666666666666
12374,0.5321380702748318,20,20,20.0,0.028707164059056118,0.8333333333333334
12375,0.7123447155780133,20,20,20.0,0.03842874201076847,0.8333333333333334
12376,0.42324660464924807,20,20,20.0,0.02283281425594911,0.8333333333333334
12377,2.8448212758177815,20,21,20.5,0.15346910068173886,0.8541666666666666
12378,1.2668986898051342,21,21,21.0,0.06834517311579644,0.875
12379,1.85819525991447,22,22,22.0,0.10024375093587072,0.9166666666666666
12381,5.2092361359583155,8,9,8.5,0.28102179627946033,0.3541666666666667
12382,3.4696976721121677,9,9,9.0,0.18717920380552044,0.375
12384,4.354686959546731,11,11,11.0,0.2349215738482615,0.4583333333333333
12385,4.20658213429601,11,11,11.0,0.22693178744900155,0.4583333333333333
12386,3.937078120831392,12,12,12.0,0.21239289921439902,0.5
12387,6.892697933146818,12,12,12.0,0.3718392301347082,0.5
12388,5.618115580090737,13,13,13.0,0.30307954771420154,0.5416666666666666
12389,11.23340560163669,14,14,14.0,0.6060066654910717,0.5833333333333334
12390,1.317072490938586,16,16,16.0,0.07105189082885269,0.6666666666666666
12392,0.9829530925153561,17,17,17.0,0.05302720715813723,0.7083333333333334
12393,1.4503871126676433,18,18,18.0,0.07824379257621403,0.75
12395,4.945307707128696,12,12,12.0,0.26678369318274386,0.5
12396,5.75721113436743,12,13,12.5,0.31058331246917215,0.5208333333333334
12397,1.5844994166933635,13,13,13.0,0.08547872675789356,0.5416666666666666
12398,1.6840125674606892,13,13,13.0,0.09084714616760764,0.5416666666666666
12399,2.2180808709833286,14,14,14.0,0.11965844019896293,0.5833333333333334
12400,2.9966232969055215,14,14,14.0,0.1616583390905063,0.5833333333333334
12401,5.077623615424183,14,15,14.5,0.2739217175024468,0.6041666666666666
12402,2.9141898580980854,15,15,15.0,0.1572113160639917,0.625
12403,2.5045723412481307,16,16,16.0,0.13511374794299308,0.6666666666666666
12404,2.1695446151442934,16,17,16.5,0.11704006286981622,0.6875
12405,3.154860279438241,18,18,18.0,0.1701947232951371,0.75
12406,3.2244400822683628,19,19,19.0,0.17394833335729534,0.7916666666666666
12407,1.9205121927313868,19,19,19.0,0.10360555215619778,0.7916666666666666
12408,2.2422062037191894,20,20,20.0,0.12095992551548988,0.8333333333333334
12409,7.860157739942917,20,21,20.5,0.42403062358245475,0.8541666666666666
12410,5.051477952553264,23,23,23.0,0.2725112417718144,0.9583333333333334
12412,1.85813845048086,6,6,6.0,0.10024068624679501,0.25
12414,5.6481354516712345,13,13,13.0,0.3046990247383657,0.5416666666666666
12416,5.188476911203068,14,14,14.0,0.27990190183086366,0.5833333333333334
12417,4.9151324107596235,14,15,14.5,0.26515583148333527,0.6041666666666666
12419,4.57555299588524,16,16,16.0,0.24683659721234522,0.6666666666666666
12420,5.121995113735292,17,17,17.0,0.276315419349235,0.7083333333333334
12421,4.789543551867389,17,17,17.0,0.2583807101800483,0.7083333333333334
12422,4.8906525517379675,17,17,17.0,0.26383522059617526,0.7083333333333334
12423,4.69180331471564,18,18,18.0,0.2531079338465731,0.75
12425,1.3830849382181234,19,19,19.0,0.07461305335386194,0.7916666666666666
12426,1.8820002349496918,20,20,20.0,0.10152795396875072,0.8333333333333334
12427,1.5989218700131607,20,20,20.0,0.08625677245075605,0.8333333333333334
12428,2.158122263542947,21,21,21.0,0.11642386316587337,0.875
12429,6.375147629427351,22,22,22.0,0.34391902989416595,0.9166666666666666
12430,8.721445237763895,23,23,23.0,0.47049435711911197,0.9583333333333334
12431,1.7376141993120688,10,10,10.0,0.09373878449484849,0.4166666666666667
